CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Risk_Score,Loyalty Score
15632264,0.252,France,Female,0.21621621621621623,1.0,0.0,0.3333333333333333,1.0,0.0,0.13125953528561976,0.0,0.0,0.5,SILVER,0.0,13.153153153153152,30.0
15691483,0.398,France,Female,0.09459459459459457,0.5,0.0,0.3333333333333333,0.0,0.0,0.9543221877689319,0.0,0.0,0.5,PLATINUM,0.48808172531214533,9.504504504504503,20.0
15600882,0.57,Spain,Female,0.22972972972972977,0.7000000000000001,0.0,0.3333333333333333,1.0,1.0,0.32973183939066175,0.0,0.0,0.25,GOLD,0.22587968217934165,53.558558558558566,74.0
15643966,0.5319999999999999,Germany,Male,0.36486486486486486,0.30000000000000004,0.5704683124530762,0.3333333333333333,0.0,1.0,0.32160911367035555,0.0,0.0,1.0,GOLD,0.21452894438138478,63.317295737143375,66.0
15737452,0.606,Germany,Male,0.5405405405405406,0.1,0.5285129113577549,0.0,1.0,0.0,0.02543287883992921,1.0,0.0,0.25,SILVER,0.049943246311010214,21.501345329793768,2.0000000000000004
15788218,0.398,Spain,Female,0.08108108108108109,0.9,0.0,0.3333333333333333,1.0,1.0,0.07198102418780992,0.0,0.0,0.5,SILVER,0.48240635641316687,49.0990990990991,78.0
15661507,0.47399999999999987,Spain,Male,0.36486486486486486,0.6000000000000001,0.0,0.0,0.0,0.0,0.7934419237037137,0.0,0.0,0.5,PLATINUM,0.695800227014756,10.945945945945946,12.000000000000002
15568982,0.7519999999999999,France,Female,0.08108108108108109,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.2735883776900694,0.0,0.0,0.75,GOLD,0.4063564131668559,49.0990990990991,72.0
15577657,0.7639999999999999,France,Male,0.3108108108108108,0.8,0.0,0.3333333333333333,1.0,1.0,0.8544545504095641,0.0,0.0,0.5,PLATINUM,0.5096481271282634,55.990990990990994,76.0
15597945,0.572,Spain,Female,0.1891891891891892,0.8,0.0,0.3333333333333333,1.0,0.0,0.6927855610210775,0.0,0.0,0.25,DIAMOND,0.246311010215664,12.342342342342343,26.0
15699309,0.31999999999999995,Spain,Female,0.27027027027027034,0.4,0.0,0.0,1.0,0.0,0.5945665311037204,1.0,1.0,0.25,DIAMOND,0.8717366628830874,8.10810810810811,8.000000000000002
15725737,0.638,France,Male,0.37837837837837845,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.04238489775773586,0.0,0.0,0.25,SILVER,0.619750283768445,58.018018018018026,66.0
15625047,0.9919999999999999,France,Female,0.27027027027027034,0.5,0.0,0.0,1.0,1.0,0.9381124897427704,0.0,0.0,0.5,PLATINUM,0.12031782065834282,48.10810810810811,60.0
15738191,0.45399999999999985,France,Male,0.09459459459459457,0.30000000000000004,0.0,0.3333333333333333,0.0,1.0,0.6225430028567728,0.0,0.0,0.5,PLATINUM,0.6129398410896708,49.5045045045045,66.0
15736816,0.8119999999999999,Germany,Male,0.24324324324324326,0.2,0.5453036330408096,0.0,1.0,1.0,0.8502330472560129,0.0,0.0,1.0,DIAMOND,0.13280363223609534,52.7503336277054,54.0
15700772,0.44200000000000006,France,Male,0.35135135135135137,0.9,0.0,0.3333333333333333,0.0,0.0,0.19212719814742305,0.0,0.0,0.75,PLATINUM,0.37343927355278095,17.207207207207208,28.000000000000004
15728693,0.44800000000000006,Germany,Female,0.3378378378378379,0.30000000000000004,0.5633738782148561,0.0,1.0,1.0,0.5009270885369552,0.0,0.0,1.0,DIAMOND,0.43132803632236094,55.7688739172837,56.00000000000001
15656300,0.122,France,Male,0.14864864864864863,0.0,0.23793393564693938,0.3333333333333333,1.0,1.0,0.26738368514193106,0.0,0.0,0.25,GOLD,0.2542565266742338,53.505465482595525,60.0
15589475,0.4819999999999999,Spain,Female,0.2837837837837838,0.30000000000000004,0.0,0.6666666666666667,1.0,0.0,0.702356075005163,1.0,1.0,0.5,DIAMOND,0.20317820658342792,21.84684684684685,26.0
15706552,0.366,France,Male,0.24324324324324326,0.7000000000000001,0.3400253066892618,0.0,0.0,1.0,0.7836764911049005,0.0,0.0,1.0,SILVER,0.5777525539160046,50.697550364189915,64.0
15750181,0.406,Germany,Male,0.3108108108108108,0.9,0.43887356814872525,0.3333333333333333,0.0,0.0,0.40947525488684167,0.0,0.0,0.5,GOLD,0.5584562996594779,20.37972667247824,28.000000000000004
15659428,0.33999999999999997,Spain,Female,0.3243243243243243,0.6000000000000001,0.0,0.3333333333333333,1.0,1.0,0.17201127707696084,0.0,0.0,0.25,SILVER,0.9114642451759365,56.3963963963964,72.0
15732963,0.7439999999999999,Spain,Female,0.14864864864864863,0.9,0.0,0.3333333333333333,1.0,1.0,0.710175271738451,0.0,0.0,1.0,PLATINUM,0.1782065834279228,51.126126126126124,78.0
15794171,0.25,France,Female,0.36486486486486486,0.0,0.5351337668612783,0.0,1.0,0.0,0.13907033121663118,1.0,1.0,0.0,DIAMOND,0.8603859250851306,16.297283614558726,0.0
15788448,0.2799999999999999,Spain,Male,0.1756756756756757,0.30000000000000004,0.5789610833625718,0.0,0.0,1.0,0.570330416554781,0.0,0.0,0.75,SILVER,0.3995459704880817,51.05988110389599,56.00000000000001
15729599,0.908,Spain,Male,0.2027027027027027,0.7000000000000001,0.3050983767951363,0.0,0.0,1.0,0.49225636048242605,0.0,0.0,0.25,GOLD,0.9931895573212259,49.13206484903244,64.0
15717426,0.9999999999999999,France,Male,0.24324324324324326,0.7000000000000001,0.0,0.0,1.0,1.0,0.20402608449106888,0.0,0.0,0.5,GOLD,0.9364358683314415,47.297297297297305,64.0
15585768,0.46399999999999986,Germany,Male,0.3108108108108108,0.6000000000000001,0.28039065582364536,0.3333333333333333,0.0,1.0,0.8903973329452962,0.0,0.0,1.0,GOLD,0.340522133938706,58.79489754922744,72.0
15619360,0.244,Spain,Male,0.2972972972972973,0.4,0.0,0.0,1.0,0.0,0.35074669630949756,0.0,0.0,0.75,DIAMOND,0.4835414301929626,8.91891891891892,8.000000000000002
15738148,0.22999999999999998,France,Female,0.445945945945946,0.8,0.48833500486193426,0.0,0.0,0.0,0.9065169223660858,1.0,1.0,1.0,SILVER,0.8047673098751419,18.261728426997724,16.000000000000004
15687946,0.41200000000000003,France,Female,0.5810810810810811,0.2,0.46799618920973063,0.0,1.0,1.0,0.47075620721778927,0.0,0.0,0.5,PLATINUM,0.7604994324631101,62.11239432452974,54.0
15755196,0.9679999999999999,France,Female,0.4189189189189189,0.2,0.5236969320890407,0.0,0.0,0.0,0.97186371298459,1.0,1.0,0.25,GOLD,0.5085130533484676,17.80453688845797,4.000000000000001
15684171,0.62,Spain,Female,0.5810810810810811,0.5,0.6214918176539327,0.0,1.0,1.0,0.7917096582723651,0.0,0.0,0.0,PLATINUM,0.8683314415437005,63.64735060897176,60.0
15754849,0.852,Germany,Female,0.1891891891891892,0.4,0.4361178277602672,0.3333333333333333,1.0,1.0,0.6325898123270772,0.0,0.0,0.0,SILVER,0.20090805902383654,56.70352061994501,68.0
15602280,0.9580000000000001,Germany,Female,0.12162162162162166,0.9,0.4465784095845449,0.0,1.0,1.0,0.5985403105996623,1.0,1.0,0.5,DIAMOND,0.7491486946651532,48.1144327444941,68.0
15771573,0.574,Germany,Female,0.2837837837837838,0.9,0.5494015518412276,0.0,1.0,1.0,0.5881122647212809,1.0,1.0,0.0,SILVER,0.6935300794551646,54.00752903192579,68.0
15766205,0.4,Germany,Male,0.27027027027027034,0.2,0.4120851617483418,0.0,0.0,1.0,0.454376142921649,0.0,0.0,0.5,DIAMOND,0.9545970488081725,52.22895972559153,54.0
15771873,0.852,Germany,Female,0.25675675675675674,0.2,0.4135911118334939,0.3333333333333333,1.0,0.0,0.9705303856518297,0.0,0.0,0.0,SILVER,0.16912599318955732,18.505280487704308,14.000000000000002
15616550,0.6960000000000001,Germany,Male,0.35135135135135137,1.0,0.4637873887361997,0.3333333333333333,1.0,0.0,0.9903324767515297,0.0,0.0,0.75,SILVER,0.8059023836549376,21.845081094569203,30.0
15768193,0.46999999999999986,Germany,Male,0.24324324324324326,0.5,0.5821127215436356,0.3333333333333333,0.0,0.0,0.43210621614364175,0.0,0.0,0.5,SILVER,0.619750283768445,19.78509117940032,20.0
15683553,0.876,France,Female,0.2027027027027027,0.5,0.0,0.3333333333333333,0.0,0.0,0.584888906890608,0.0,0.0,0.5,GOLD,0.9795686719636776,12.747747747747745,20.0
15702298,0.61,Germany,Male,0.3108108108108108,0.8,0.5004500831393337,0.0,0.0,0.0,0.8202251315000582,1.0,1.0,0.5,SILVER,0.2542565266742338,14.328825155717661,16.000000000000004
15569590,0.5019999999999999,Germany,Male,0.3243243243243243,0.1,0.3925726178306101,0.0,1.0,0.0,0.20003500334281923,1.0,1.0,0.25,DIAMOND,0.12031782065834282,13.65545590803583,2.0000000000000004
15760861,0.5379999999999999,France,Male,0.3378378378378379,0.1,0.49905489515683443,0.0,1.0,1.0,0.567048703151151,0.0,0.0,1.0,SILVER,0.6106696935300795,55.12568408670349,52.0
15630053,0.612,France,Male,0.36486486486486486,0.5,0.5096268369360644,0.0,1.0,0.0,0.43552154230729034,0.0,0.0,0.25,PLATINUM,0.11577752553916007,16.042214315306587,10.0
15647091,0.7499999999999999,Germany,Male,0.013513513513513542,0.0,0.3024662324053563,0.0,0.0,0.0,0.22803262711588954,0.0,0.0,0.25,PLATINUM,0.32576617480136205,3.4300677294589694,0.0
15623944,0.32199999999999995,Spain,Female,0.6486486486486487,0.4,0.0,0.0,1.0,0.0,0.008158429129981912,1.0,1.0,1.0,SILVER,0.48808172531214533,19.45945945945946,8.000000000000002
15804771,0.5279999999999999,France,Male,0.445945945945946,0.4,0.16216113881137956,0.0,1.0,1.0,0.23384083179943682,0.0,0.0,0.75,PLATINUM,0.9477866061293985,54.99998976649218,58.00000000000001
15651280,0.7839999999999999,Germany,Male,0.22972972972972977,0.5,0.5454684808481405,0.0,0.0,0.0,0.422530301643807,0.0,0.0,0.75,GOLD,0.7990919409761634,12.346576700373298,10.0
15773469,0.674,Germany,Female,0.12162162162162166,0.9,0.6071344743995462,0.3333333333333333,0.0,0.0,0.6324766015154447,0.0,0.0,1.0,DIAMOND,0.7377979568671964,16.386660059310778,28.000000000000004
15702014,0.41000000000000003,Spain,Male,0.2027027027027027,0.1,0.2235357391520996,0.3333333333333333,0.0,0.0,0.8940181287312938,0.0,0.0,1.0,PLATINUM,0.41089670828603864,14.983105139268742,12.0
15751208,0.668,Spain,Male,0.5135135135135136,0.8,0.31370171052318496,0.0,1.0,1.0,0.49698136172004426,0.0,0.0,0.75,SILVER,0.8898978433598184,58.54242251063726,66.0
15592461,0.5059999999999999,Germany,Male,0.10810810810810811,0.4,0.4351024354151122,0.0,1.0,1.0,0.4641897801240018,0.0,0.0,0.5,PLATINUM,0.866061293984109,47.59426759739437,58.00000000000001
15789484,0.8019999999999999,Germany,Female,0.24324324324324326,0.6000000000000001,0.6768941923790652,0.3333333333333333,1.0,1.0,0.13874715035285867,0.0,1.0,1.0,GOLD,0.29511918274687854,60.73290588775462,72.0
15696061,0.46199999999999986,Germany,Female,0.21621621621621623,0.1,0.4050769776685028,0.0,1.0,0.0,0.5521523805523427,0.0,1.0,0.5,PLATINUM,0.3972758229284904,10.537256263171516,2.0000000000000004
15641582,0.7699999999999999,Germany,Male,0.3378378378378379,1.0,0.4909563480535065,0.3333333333333333,1.0,1.0,0.9834024149306257,0.0,1.0,0.5,PLATINUM,0.6401816118047673,61.71136528233687,80.0
15638424,0.622,Germany,Female,0.22972972972972977,0.5,0.6007440311721783,0.3333333333333333,0.0,1.0,0.5682806207992863,0.0,1.0,0.0,GOLD,0.7389330306469921,59.565998870280346,70.0
15755648,0.65,France,Female,0.040540540540540515,0.8,0.39208453121345005,0.0,1.0,0.0,0.09096578723268071,0.0,0.0,1.0,SILVER,0.9829738933030647,5.137061528350716,16.000000000000004
15703793,0.7759999999999999,Germany,Male,0.5405405405405406,0.2,0.5330667921784499,1.0,1.0,0.0,0.14182494428217893,1.0,1.0,0.75,GOLD,0.6878547105561862,41.54688413800072,34.0
15620344,0.926,France,Male,0.14864864864864863,0.6000000000000001,0.0,0.0,1.0,0.0,0.1697276589914337,0.0,0.0,0.5,PLATINUM,0.1589103291713961,4.459459459459459,12.000000000000002
15812518,0.614,Spain,Female,0.25675675675675674,0.0,0.6520861916485694,0.0,0.0,1.0,0.22098095368107654,0.0,0.0,0.25,GOLD,0.9761634506242907,54.2235646191884,50.0
15779052,0.5079999999999999,Germany,Female,0.09459459459459457,0.5,0.6288642532113338,0.3333333333333333,1.0,1.0,0.2921040459363869,0.0,0.0,0.25,SILVER,0.9863791146424516,55.79314703661784,70.0
15770811,0.33799999999999997,France,Male,0.24324324324324326,0.9,0.0,0.3333333333333333,0.0,1.0,0.7278236071544831,0.0,0.0,0.25,PLATINUM,0.8104426787741204,53.96396396396397,78.0
15780961,0.7699999999999999,France,Female,0.040540540540540515,0.1,0.7123138721382855,0.3333333333333333,1.0,0.0,0.11189278576104017,0.0,0.0,0.0,PLATINUM,0.46311010215664017,15.006021604265735,12.0
15614049,0.628,France,Male,0.5,0.8,0.0,0.3333333333333333,1.0,1.0,0.6958167504996727,0.0,0.0,1.0,SILVER,0.11464245175936436,61.66666666666667,76.0
15662085,0.656,France,Female,0.1891891891891892,0.9,0.0,0.0,1.0,1.0,0.7410660718098578,0.0,0.0,0.75,GOLD,0.9807037457434733,45.67567567567568,68.0
15575185,0.814,Spain,Male,0.2027027027027027,0.5,0.30790676804275396,0.0,0.0,1.0,0.9712330027517627,0.0,0.0,0.5,SILVER,0.5255391600454029,49.16014876150862,60.0
15803136,0.132,Germany,Female,0.3108108108108108,1.0,0.48700912788933554,0.3333333333333333,1.0,0.0,0.4914970879719013,0.0,0.0,0.5,SILVER,0.18388195232690127,20.861082269884346,30.0
15706021,0.63,France,Female,0.21621621621621623,0.1,0.38519838871631107,0.3333333333333333,0.0,0.0,0.8570922523100956,0.0,0.0,0.5,DIAMOND,0.7707150964812712,17.005137040316264,12.0
15663706,0.854,France,Female,0.1891891891891892,0.2,0.0,0.0,1.0,0.0,0.6822982094790052,1.0,1.0,1.0,SILVER,0.9057888762769579,5.675675675675676,4.000000000000001
15641732,0.386,France,Female,0.24324324324324326,0.30000000000000004,0.0,0.3333333333333333,0.0,0.0,0.13005247001088602,0.0,0.0,0.25,DIAMOND,0.15437003405221336,13.963963963963966,16.0
15701164,0.31199999999999994,France,Female,0.21621621621621623,0.4,0.359937455083855,0.0,1.0,1.0,0.7961945865830187,0.0,0.0,0.75,SILVER,0.4449489216799092,50.08586103732504,58.00000000000001
15738751,0.2859999999999999,France,Female,0.37837837837837845,0.4,0.0,0.3333333333333333,1.0,0.0,0.009481305464671876,0.0,0.0,0.0,SILVER,0.43019296254256534,18.01801801801802,18.0
15805254,0.604,Spain,Female,0.7702702702702704,1.0,0.0,0.3333333333333333,1.0,1.0,0.5733756073705039,0.0,0.0,1.0,DIAMOND,0.6038592508513053,69.77477477477478,80.0
15762418,0.7999999999999999,Spain,Male,0.05405405405405406,0.30000000000000004,0.484985039144778,0.0,1.0,0.0,0.6432202775365047,1.0,1.0,0.25,SILVER,0.8320090805902384,6.471472013069402,6.000000000000001
15625759,0.7579999999999999,France,Male,0.16216216216216217,0.9,0.0,0.3333333333333333,1.0,0.0,0.7593613690107405,0.0,0.0,0.0,DIAMOND,0.7809307604994324,11.531531531531531,28.000000000000004
15622897,0.592,France,Female,0.37837837837837845,0.4,0.0,0.6666666666666667,1.0,0.0,0.4662437262758593,1.0,1.0,0.5,PLATINUM,0.398410896708286,24.684684684684687,28.000000000000004
15767954,0.57,Germany,Female,0.13513513513513514,0.30000000000000004,0.3253259919196675,0.3333333333333333,1.0,1.0,0.7839737694949866,0.0,0.0,0.0,DIAMOND,0.6129398410896708,53.97398063991739,66.0
15757535,0.594,Spain,Female,0.35135135135135137,0.5,0.0,0.6666666666666667,1.0,1.0,0.8710513854073063,1.0,1.0,0.5,DIAMOND,0.7185017026106697,63.87387387387389,80.0
15731511,0.916,France,Male,0.36486486486486486,0.7000000000000001,0.47280770451460996,0.3333333333333333,1.0,0.0,0.7356746569297367,0.0,0.0,0.0,SILVER,0.49943246311010214,22.340689657758713,24.0
15809248,0.348,France,Female,0.24324324324324326,1.0,0.0,0.3333333333333333,1.0,0.0,0.5480672904262357,0.0,0.0,0.25,GOLD,0.2905788876276958,13.963963963963966,30.0
15640635,0.838,France,Male,0.14864864864864863,0.8,0.0,0.3333333333333333,1.0,1.0,0.8614774210937143,0.0,0.0,0.25,DIAMOND,0.3314415437003405,51.126126126126124,76.0
15676966,0.7599999999999999,Spain,Male,0.3243243243243243,0.4,0.0,0.3333333333333333,0.0,1.0,0.4298955050207295,0.0,0.0,0.75,DIAMOND,0.6844494892167992,56.3963963963964,68.0
15699461,0.32999999999999996,Spain,Male,0.22972972972972977,1.0,0.7025719087777832,0.0,0.0,1.0,0.6063889101409184,0.0,0.0,0.0,GOLD,0.12712826333711688,53.917610979669725,70.0
15738721,0.846,Spain,Male,0.3108108108108108,0.9,0.40983747624384076,0.0,0.0,1.0,0.32294919164780234,0.0,0.0,1.0,DIAMOND,0.4188422247446084,53.422699086762734,68.0
15693683,0.928,Germany,Male,0.14864864864864863,0.8,0.386955516480815,0.3333333333333333,1.0,1.0,0.9864169528189942,0.0,0.0,0.25,GOLD,0.9602724177071509,54.99568129093427,76.0
15604348,0.7199999999999999,Spain,Male,0.05405405405405406,0.8,0.0,0.3333333333333333,0.0,0.0,0.4982148795209942,0.0,0.0,0.75,SILVER,0.19296254256526676,8.288288288288289,26.0
15633059,0.126,France,Male,0.21621621621621623,0.9,0.0,0.3333333333333333,0.0,0.0,0.03261611483896712,0.0,0.0,0.0,PLATINUM,0.37457434733257666,13.153153153153152,28.000000000000004
15808582,0.63,France,Female,0.2972972972972973,0.6000000000000001,0.0,0.0,1.0,1.0,0.8092595342855242,0.0,0.0,0.25,SILVER,0.6038592508513053,48.91891891891892,62.0
15743192,0.5459999999999999,France,Female,0.35135135135135137,0.6000000000000001,0.0,0.3333333333333333,0.0,0.0,0.8358340721538906,0.0,0.0,0.25,DIAMOND,0.4551645856980704,17.207207207207208,22.000000000000004
15580146,0.7759999999999999,France,Male,0.1756756756756757,0.9,0.32951287114222355,0.0,1.0,0.0,0.20981573740292198,0.0,0.0,0.75,DIAMOND,0.13053348467650397,8.565398981692507,18.000000000000004
15776605,0.356,Spain,Male,0.24324324324324326,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.30265380343822834,0.0,0.0,1.0,SILVER,0.38479001135073787,13.963963963963966,24.0
15804919,0.64,Spain,Female,0.6351351351351351,0.1,0.0,0.0,1.0,1.0,0.8883053331593166,1.0,1.0,0.25,GOLD,0.9035187287173667,59.05405405405405,52.0
15613854,0.5439999999999999,Spain,Female,0.37837837837837845,0.4,0.4267600044304842,0.3333333333333333,1.0,1.0,0.15487984102481786,1.0,1.0,0.5,GOLD,0.20431328036322358,62.28561806232287,68.0
15599195,0.46399999999999986,Germany,Male,0.1891891891891892,0.1,0.3544810564321155,0.0,1.0,1.0,0.050219545966639814,0.0,0.0,0.75,GOLD,0.8161180476730987,49.22048623999683,52.0
15812878,0.87,Germany,Female,0.24324324324324326,0.2,0.39779836506527416,0.0,0.0,1.0,0.18484235244465844,0.0,0.0,1.0,PLATINUM,0.7570942111237231,51.275280947950044,54.0
15602312,0.5099999999999999,Spain,Male,0.2027027027027027,0.5,0.5982221706032119,0.0,0.0,0.0,0.3592903622295929,0.0,0.0,0.5,DIAMOND,0.44267877412031786,12.0633027871132,10.0
15744689,0.258,Germany,Male,0.22972972972972977,0.9,0.37000636393844216,0.0,1.0,0.0,0.49723888631364294,1.0,1.0,0.5,DIAMOND,0.23723041997729852,10.591955531276314,18.000000000000004
15803526,0.67,Germany,Male,0.16216216216216217,0.30000000000000004,0.3608509335403869,0.0,0.0,1.0,0.3153866194221548,0.0,0.0,0.75,SILVER,0.25879682179341656,48.473374200268736,56.00000000000001
15665790,0.376,Germany,Male,0.2837837837837838,0.7000000000000001,0.4306732665840542,0.3333333333333333,1.0,0.0,0.13611139863856997,0.0,0.0,1.0,SILVER,0.47105561861520995,19.486912846020722,24.0
15715951,0.42400000000000004,France,Male,0.3243243243243243,0.2,0.3995181868463009,0.0,0.0,0.0,0.43397059419174533,0.0,0.0,1.0,PLATINUM,0.6696935300794552,13.724911598192739,4.000000000000001
15591100,0.65,Spain,Male,0.24324324324324326,0.9,0.4232417632194809,0.0,0.0,1.0,0.11492467530649175,0.0,0.0,0.75,SILVER,0.7150964812712827,51.52971492949211,68.0
15609618,0.7419999999999999,Germany,Male,0.13513513513513514,0.9,0.6156903785118493,0.3333333333333333,0.0,1.0,0.5064951702887626,1.0,1.0,1.0,PLATINUM,0.47900113507377984,56.87762450583922,78.0
15675522,0.5559999999999999,Germany,Female,0.16216216216216217,0.9,0.5275101536245255,0.3333333333333333,1.0,1.0,0.370823163612125,0.0,0.0,0.25,GOLD,0.7003405221339387,56.806633067776794,78.0
15705512,0.636,Germany,Female,0.25675675675675674,0.6000000000000001,0.6690541167531407,0.0,1.0,0.0,0.5781887670272511,0.0,0.0,0.75,SILVER,0.4653802497162316,14.39324387023411,12.000000000000002
15698028,0.31199999999999994,France,Female,0.3108108108108108,0.1,0.0,0.3333333333333333,1.0,0.0,0.1587887643269932,0.0,0.0,0.75,GOLD,0.5391600454029513,15.990990990990989,12.0
15661670,0.348,Germany,Female,0.1756756756756757,0.8,0.42973077236259555,0.0,1.0,0.0,0.9986644224523442,1.0,1.0,0.0,SILVER,0.3893303064699205,9.567577993896228,16.000000000000004
15600781,0.6980000000000001,Germany,Male,0.21621621621621623,0.4,0.7380439205416033,0.3333333333333333,1.0,0.0,0.6041721984449514,0.0,0.0,0.5,PLATINUM,0.35187287173666293,20.533592358569187,18.0
15682472,0.9560000000000001,France,Male,0.21621621621621623,0.8,0.5158801328459695,0.3333333333333333,0.0,0.0,0.19061915412921931,0.0,0.0,0.75,SILVER,0.28490351872871733,18.311954481612847,26.0
15580203,0.648,Spain,Male,0.2837837837837838,0.6000000000000001,0.4790527500627845,0.0,0.0,0.0,0.5006446615651794,0.0,0.0,0.0,PLATINUM,0.44381384790011347,13.30404101414136,12.000000000000002
15690673,0.612,France,Female,0.2837837837837838,0.6000000000000001,0.0,0.3333333333333333,1.0,0.0,0.7053588617712991,0.0,0.0,0.75,DIAMOND,0.5891032917139614,15.18018018018018,22.000000000000004
15760085,0.668,Germany,Female,0.40540540540540543,1.0,0.5037281072964725,0.0,1.0,1.0,0.9906835102752312,0.0,0.0,0.0,GOLD,0.3893303064699205,57.19944323512689,70.0
15779659,0.5499999999999999,France,Female,0.13513513513513514,0.30000000000000004,0.0,0.0,0.0,0.0,0.9182618440061026,0.0,0.0,0.75,GOLD,0.6799091940976163,4.054054054054054,6.000000000000001
15627360,0.16399999999999992,France,Male,0.3243243243243243,0.9,0.6082288231050306,0.0,1.0,0.0,0.5513209511508349,1.0,1.0,0.5,DIAMOND,0.3609534619750284,15.812017960780034,18.000000000000004
15671137,0.398,France,Female,0.4594594594594595,0.1,0.0,0.0,0.0,1.0,0.04312646857774917,1.0,1.0,0.75,DIAMOND,0.4154370034052214,53.78378378378379,52.0
15782688,0.5499999999999999,Germany,Male,0.5135135135135136,0.0,0.5919026326585428,0.0,1.0,0.0,0.2340848551036624,1.0,1.0,0.5,PLATINUM,0.3303064699205448,21.324431731990835,0.0
15575492,0.9560000000000001,France,Female,0.3108108108108108,0.7000000000000001,0.0,0.3333333333333333,1.0,0.0,0.8569177856485293,0.0,0.0,0.25,PLATINUM,0.6208853575482407,15.990990990990989,24.0
15591607,0.84,France,Male,0.08108108108108109,0.9,0.40585031954607553,0.0,1.0,0.0,0.836303717004974,0.0,0.0,0.75,GOLD,0.6935300794551646,6.490935627893188,18.000000000000004
15740404,0.816,France,Female,0.21621621621621623,0.30000000000000004,0.0,0.3333333333333333,1.0,1.0,0.6211322181268311,0.0,0.0,0.25,PLATINUM,0.2905788876276958,53.153153153153156,66.0
15718369,0.89,Germany,Female,0.2027027027027027,0.9,0.5215760311288141,0.0,1.0,1.0,0.5746730312744868,0.0,0.0,1.0,GOLD,0.3314415437003405,51.29684139236923,68.0
15677871,0.674,France,Male,0.27027027027027034,0.9,0.4885285097228122,0.0,1.0,1.0,0.17800349933418638,0.0,0.0,0.75,DIAMOND,0.5402951191827469,52.99339320533624,68.0
15642004,0.672,France,Male,0.09459459459459457,0.1,0.0,0.3333333333333333,0.0,1.0,0.08224680456983641,0.0,0.0,0.0,DIAMOND,0.5209988649262203,49.5045045045045,62.0
15712543,0.878,Germany,Male,0.2837837837837838,0.7000000000000001,0.4975265455388681,0.3333333333333333,1.0,1.0,0.6220569064345645,0.0,0.0,0.25,PLATINUM,0.2928490351872872,60.15544563556886,74.0
